날짜,순위,제목,가수
2023-07-05,73,취중고백,김민석 (멜로망스)
2023-07-05,74,나의 X에게,경서
2023-07-05,75,물론,허각
2023-07-05,76,Heaven(2023),임재현
2023-07-05,77,Monologue,테이(Tei)
2023-07-05,78,나에게 그대만이,탑현
2023-07-05,79,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-05,80,부동의 첫사랑,10CM
2023-07-05,81,사랑의 바보,제이세라(J-Cera)
2023-07-05,82,해요 (2022),#안녕
2023-07-05,83,WHEN I MOVE,카라(Kara)
2023-07-05,84,Roller Coaster,NMIXX
2023-07-05,85,VIBE (feat. Jimin of BTS),태양
2023-07-05,86,Say I Love You,우디(Woody)
2023-07-05,87,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-05,88,strawberry moon,아이유(IU)
2023-07-05,89,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-05,90,Broken Melodies,NCT DREAM
2023-07-05,91,드라마,아이유(IU)
2023-07-05,92,사랑..그게 뭔데,지아(Zia)
2023-07-05,93,Unholy,Sam Smith(샘 스미스)
2023-07-05,94,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-05,95,사랑하지 않아서 그랬니,지아(Zia)
2023-07-05,96,FRIEND THE END,볼빨간사춘기
2023-07-05,97,희재,이홍기 (FT아일랜드)
2023-07-05,98,Candy (Feat. Zion.T),박재범
2023-07-05,99,딱 10CM만,10CM
2023-07-05,100,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-07-06,1,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-06,2,퀸카 (Queencard),(여자)아이들
2023-07-06,3,I AM,IVE (아이브)
2023-07-06,4,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-06,5,Spicy,aespa
2023-07-06,6,Kitsch,IVE (아이브)
2023-07-06,7,헤어지자 말해요,박재정
2023-07-06,8,Hype Boy,NewJeans
2023-07-06,9,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-06,10,Ditto,NewJeans
2023-07-06,11,손오공,세븐틴(SEVENTEEN)
2023-07-06,12,여름날 (feat. 하현상),볼빨간사춘기
2023-07-06,13,Attention,NewJeans
2023-07-06,14,Cupid,FIFTY FIFTY
2023-07-06,15,HARD,SHINee (샤이니)
2023-07-06,16,After LIKE,IVE (아이브)
2023-07-06,17,OMG,NewJeans
2023-07-06,18,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-06,19,Dangerously,Charlie Puth(찰리 푸스)
2023-07-06,20,Thirsty,aespa
2023-07-06,21,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-06,22,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-06,23,LOVE DIVE,IVE (아이브)
2023-07-06,24,꽃,지수(JISOO)
2023-07-06,25,사건의 지평선,윤하(Younha/ユンナ)
2023-07-06,26,KNOCK,이채연
2023-07-06,27,Teddy Bear,STAYC(스테이씨)
2023-07-06,28,Allergy,(여자)아이들
2023-07-06,29,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-06,30,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-06,31,When I Get Old,Christopher(크리스토퍼)
2023-07-06,32,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-06,33,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-06,34,SOS,강다니엘(KANG DANIEL)
2023-07-06,35,사랑인가 봐,멜로망스(MeloMance)
2023-07-06,36,심(心),DK(디셈버)
2023-07-06,37,주저하는 연인들을 위해,잔나비
2023-07-06,38,잠깐 시간 될까,이무진
2023-07-06,39,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-06,40,Shut Down,BLACKPINK
2023-07-06,41,오르트구름,윤하(Younha/ユンナ)
2023-07-06,42,너의 모든 순간,성시경
2023-07-06,43,빛이 나는 너에게,던 (DAWN)
2023-07-06,44,INVU,태연 (TAEYEON)
2023-07-06,45,ELEVEN,IVE (아이브)
2023-07-06,46,Love Me Like This,NMIXX
2023-07-06,47,Underwater,권은비
2023-07-06,48,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-06,49,특,Stray Kids (스트레이 키즈)
2023-07-06,50,STAY,The Kid LAROI
2023-07-06,51,TOMBOY,(여자)아이들
2023-07-06,52,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-06,53,그라데이션,10CM
2023-07-06,54,Off My Face,Justin Bieber(저스틴 비버)
2023-07-06,55,Pink Venom,BLACKPINK
2023-07-06,56,Cookie,NewJeans
2023-07-06,57,다정히 내 이름을 부르면,경서예지
2023-07-06,58,사실말야내가말야그게그러니까말이야,케이시
2023-07-06,59,Salty & Sweet,aespa
2023-07-06,60,Nxde,(여자)아이들
2023-07-06,61,나의 바람 (Wind And Wish),비투비
2023-07-06,62,Dynamite,방탄소년단
2023-07-06,63,Candy,NCT DREAM
2023-07-06,64,도깨비불 (Illusion),aespa
2023-07-06,65,Monologue,테이(Tei)
2023-07-06,66,취중고백,김민석 (멜로망스)
2023-07-06,67,CHRISTIAN,지올팍(Zior Park)
2023-07-06,68,Roller Coaster,NMIXX
2023-07-06,69,사랑의 바보,제이세라(J-Cera)
2023-07-06,70,찬란한 하루,멜로망스(MeloMance)
2023-07-06,71,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-06,72,사랑은 늘 도망가,임영웅
2023-07-06,73,나의 X에게,경서
2023-07-06,74,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-06,75,Heaven(2023),임재현
2023-07-06,76,물론,허각
2023-07-06,77,Still With You,정국
2023-07-06,78,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-06,79,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-06,80,해요 (2022),#안녕
2023-07-06,81,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-06,82,나에게 그대만이,탑현
2023-07-06,83,VIBE (feat. Jimin of BTS),태양
2023-07-06,84,WHEN I MOVE,카라(Kara)
2023-07-06,85,strawberry moon,아이유(IU)
2023-07-06,86,부동의 첫사랑,10CM
2023-07-06,87,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-06,88,사랑..그게 뭔데,지아(Zia)
2023-07-06,89,여행 Again (Feat. Cautious Clay),빈지노(Beenzino)
2023-07-06,90,드라마,아이유(IU)
2023-07-06,91,Say I Love You,우디(Woody)
2023-07-06,92,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-06,93,Unholy,Sam Smith(샘 스미스)
2023-07-06,94,Broken Melodies,NCT DREAM
2023-07-06,95,희재,이홍기 (FT아일랜드)
2023-07-06,96,사랑하지 않아서 그랬니,지아(Zia)
2023-07-06,97,FRIEND THE END,볼빨간사춘기
2023-07-06,98,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-06,99,Candy (Feat. Zion.T),박재범
2023-07-06,100,딱 10CM만,10CM
2023-07-07,1,Super Shy,NewJeans
2023-07-07,2,New Jeans,NewJeans
2023-07-07,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-07,4,퀸카 (Queencard),(여자)아이들
2023-07-07,5,I AM,IVE (아이브)
2023-07-07,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-07,7,Spicy,aespa
2023-07-07,8,Kitsch,IVE (아이브)
2023-07-07,9,헤어지자 말해요,박재정
2023-07-07,10,Hype Boy,NewJeans
2023-07-07,11,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-07,12,Ditto,NewJeans
2023-07-07,13,Attention,NewJeans
2023-07-07,14,Cupid,FIFTY FIFTY
2023-07-07,15,손오공,세븐틴(SEVENTEEN)
2023-07-07,16,OMG,NewJeans
2023-07-07,17,HARD,SHINee (샤이니)
2023-07-07,18,After LIKE,IVE (아이브)
2023-07-07,19,꽃,지수(JISOO)
2023-07-07,20,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-07,21,Dangerously,Charlie Puth(찰리 푸스)
2023-07-07,22,LOVE DIVE,IVE (아이브)
2023-07-07,23,Thirsty,aespa
2023-07-07,24,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-07,25,사건의 지평선,윤하(Younha/ユンナ)
2023-07-07,26,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-07,27,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-07,28,여름날 (feat. 하현상),볼빨간사춘기
2023-07-07,29,Teddy Bear,STAYC(스테이씨)
2023-07-07,30,KNOCK,이채연
2023-07-07,31,Allergy,(여자)아이들
2023-07-07,32,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-07,33,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-07,34,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-07,35,When I Get Old,Christopher(크리스토퍼)
2023-07-07,36,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-07,37,심(心),DK(디셈버)
2023-07-07,38,SOS,강다니엘(KANG DANIEL)
2023-07-07,39,주저하는 연인들을 위해,잔나비
2023-07-07,40,사랑인가 봐,멜로망스(MeloMance)
2023-07-07,41,잠깐 시간 될까,이무진
2023-07-07,42,오르트구름,윤하(Younha/ユンナ)
2023-07-07,43,너의 모든 순간,성시경
2023-07-07,44,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-07,45,빛이 나는 너에게,던 (DAWN)
2023-07-07,46,Shut Down,BLACKPINK
2023-07-07,47,Underwater,권은비
2023-07-07,48,Cookie,NewJeans
2023-07-07,49,INVU,태연 (TAEYEON)
2023-07-07,50,ELEVEN,IVE (아이브)
2023-07-07,51,TOMBOY,(여자)아이들
2023-07-07,52,STAY,The Kid LAROI
2023-07-07,53,Love Me Like This,NMIXX
2023-07-07,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-07,55,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-07,56,그라데이션,10CM
2023-07-07,57,다정히 내 이름을 부르면,경서예지
2023-07-07,58,Off My Face,Justin Bieber(저스틴 비버)
2023-07-07,59,특,Stray Kids (스트레이 키즈)
2023-07-07,60,Pink Venom,BLACKPINK
2023-07-07,61,사랑은 늘 도망가,임영웅
2023-07-07,62,취중고백,김민석 (멜로망스)
2023-07-07,63,사실말야내가말야그게그러니까말이야,케이시
2023-07-07,64,Dynamite,방탄소년단
2023-07-07,65,나에게 그대만이,탑현
2023-07-07,66,Monologue,테이(Tei)
2023-07-07,67,물론,허각
2023-07-07,68,사랑의 바보,제이세라(J-Cera)
2023-07-07,69,Candy,NCT DREAM
2023-07-07,70,도깨비불 (Illusion),aespa
2023-07-07,71,Nxde,(여자)아이들
2023-07-07,72,해요 (2022),#안녕
2023-07-07,73,Salty & Sweet,aespa
2023-07-07,74,나의 X에게,경서
2023-07-07,75,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-07,76,CHRISTIAN,지올팍(Zior Park)
2023-07-07,77,나의 바람 (Wind And Wish),비투비
2023-07-07,78,Heaven(2023),임재현
2023-07-07,79,Roller Coaster,NMIXX
2023-07-07,80,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-07,81,찬란한 하루,멜로망스(MeloMance)
2023-07-07,82,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-07,83,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-07,84,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-07,85,드라마,아이유(IU)
2023-07-07,86,VIBE (feat. Jimin of BTS),태양
2023-07-07,87,사랑..그게 뭔데,지아(Zia)
2023-07-07,88,WHEN I MOVE,카라(Kara)
2023-07-07,89,부동의 첫사랑,10CM
2023-07-07,90,strawberry moon,아이유(IU)
2023-07-07,91,Still With You,정국
2023-07-07,92,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-07,93,희재,이홍기 (FT아일랜드)
2023-07-07,94,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-07,95,Unholy,Sam Smith(샘 스미스)
2023-07-07,96,Say I Love You,우디(Woody)
2023-07-07,97,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-07,98,Broken Melodies,NCT DREAM
2023-07-07,99,FRIEND THE END,볼빨간사춘기
2023-07-07,100,사랑하지 않아서 그랬니,지아(Zia)
2023-07-08,1,Super Shy,NewJeans
2023-07-08,2,New Jeans,NewJeans
2023-07-08,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-08,4,퀸카 (Queencard),(여자)아이들
2023-07-08,5,I AM,IVE (아이브)
2023-07-08,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-08,7,Spicy,aespa
2023-07-08,8,Kitsch,IVE (아이브)
2023-07-08,9,Hype Boy,NewJeans
2023-07-08,10,헤어지자 말해요,박재정
2023-07-08,11,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-08,12,Ditto,NewJeans
2023-07-08,13,Attention,NewJeans
2023-07-08,14,Cupid,FIFTY FIFTY
2023-07-08,15,손오공,세븐틴(SEVENTEEN)
2023-07-08,16,OMG,NewJeans
2023-07-08,17,After LIKE,IVE (아이브)
2023-07-08,18,꽃,지수(JISOO)
2023-07-08,19,HARD,SHINee (샤이니)
2023-07-08,20,LOVE DIVE,IVE (아이브)
2023-07-08,21,사건의 지평선,윤하(Younha/ユンナ)
2023-07-08,22,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-08,23,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-08,24,Dangerously,Charlie Puth(찰리 푸스)
2023-07-08,25,Thirsty,aespa
2023-07-08,26,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-08,27,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-08,28,KNOCK,이채연
2023-07-08,29,Teddy Bear,STAYC(스테이씨)
2023-07-08,30,Allergy,(여자)아이들
2023-07-08,31,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-08,32,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-08,33,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-08,34,여름날 (feat. 하현상),볼빨간사춘기
2023-07-08,35,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-08,36,심(心),DK(디셈버)
2023-07-08,37,SOS,강다니엘(KANG DANIEL)
2023-07-08,38,When I Get Old,Christopher(크리스토퍼)
2023-07-08,39,사랑인가 봐,멜로망스(MeloMance)
2023-07-08,40,Underwater,권은비
2023-07-08,41,잠깐 시간 될까,이무진
2023-07-08,42,주저하는 연인들을 위해,잔나비
2023-07-08,43,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-08,44,오르트구름,윤하(Younha/ユンナ)
2023-07-08,45,ELEVEN,IVE (아이브)
2023-07-08,46,너의 모든 순간,성시경
2023-07-08,47,Cookie,NewJeans
2023-07-08,48,TOMBOY,(여자)아이들
2023-07-08,49,Love Me Like This,NMIXX
2023-07-08,50,STAY,The Kid LAROI
2023-07-08,51,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-08,52,Shut Down,BLACKPINK
2023-07-08,53,빛이 나는 너에게,던 (DAWN)
2023-07-08,54,그라데이션,10CM
2023-07-08,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-08,56,INVU,태연 (TAEYEON)
2023-07-08,57,특,Stray Kids (스트레이 키즈)
2023-07-08,58,다정히 내 이름을 부르면,경서예지
2023-07-08,59,Off My Face,Justin Bieber(저스틴 비버)
2023-07-08,60,사실말야내가말야그게그러니까말이야,케이시
2023-07-08,61,취중고백,김민석 (멜로망스)
2023-07-08,62,Pink Venom,BLACKPINK
2023-07-08,63,Candy,NCT DREAM
2023-07-08,64,Roller Coaster,NMIXX
2023-07-08,65,나에게 그대만이,탑현
2023-07-08,66,나의 X에게,경서
2023-07-08,67,사랑은 늘 도망가,임영웅
2023-07-08,68,Monologue,테이(Tei)
2023-07-08,69,Nxde,(여자)아이들
2023-07-08,70,사랑의 바보,제이세라(J-Cera)
2023-07-08,71,Dynamite,방탄소년단
2023-07-08,72,CHRISTIAN,지올팍(Zior Park)
2023-07-08,73,Heaven(2023),임재현
2023-07-08,74,물론,허각
2023-07-08,75,찬란한 하루,멜로망스(MeloMance)
2023-07-08,76,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-08,77,나의 바람 (Wind And Wish),비투비
2023-07-08,78,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-08,79,도깨비불 (Illusion),aespa
2023-07-08,80,Salty & Sweet,aespa
2023-07-08,81,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-08,82,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-08,83,해요 (2022),#안녕
2023-07-08,84,VIBE (feat. Jimin of BTS),태양
2023-07-08,85,사랑..그게 뭔데,지아(Zia)
2023-07-08,86,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-08,87,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-08,88,WHEN I MOVE,카라(Kara)
2023-07-08,89,부동의 첫사랑,10CM
2023-07-08,90,Say I Love You,우디(Woody)
2023-07-08,91,strawberry moon,아이유(IU)
2023-07-08,92,드라마,아이유(IU)
2023-07-08,93,희재,이홍기 (FT아일랜드)
2023-07-08,94,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-08,95,FRIEND THE END,볼빨간사춘기
2023-07-08,96,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-08,97,Unholy,Sam Smith(샘 스미스)
2023-07-08,98,여행 Again (Feat. Cautious Clay),빈지노(Beenzino)
2023-07-08,99,Still With You,정국
2023-07-08,100,사랑하지 않아서 그랬니,지아(Zia)
2023-07-09,1,Super Shy,NewJeans
2023-07-09,2,New Jeans,NewJeans
2023-07-09,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-09,4,퀸카 (Queencard),(여자)아이들
2023-07-09,5,I AM,IVE (아이브)
2023-07-09,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-09,7,Spicy,aespa
2023-07-09,8,헤어지자 말해요,박재정
2023-07-09,9,Kitsch,IVE (아이브)
2023-07-09,10,Hype Boy,NewJeans
2023-07-09,11,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-09,12,Ditto,NewJeans
2023-07-09,13,Attention,NewJeans
2023-07-09,14,HARD,SHINee (샤이니)
2023-07-09,15,손오공,세븐틴(SEVENTEEN)
2023-07-09,16,Cupid,FIFTY FIFTY
2023-07-09,17,OMG,NewJeans
2023-07-09,18,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-09,19,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-09,20,After LIKE,IVE (아이브)
2023-07-09,21,Dangerously,Charlie Puth(찰리 푸스)
2023-07-09,22,꽃,지수(JISOO)
2023-07-09,23,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-09,24,Thirsty,aespa
2023-07-09,25,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-09,26,사건의 지평선,윤하(Younha/ユンナ)
2023-07-09,27,여름날 (feat. 하현상),볼빨간사춘기
2023-07-09,28,LOVE DIVE,IVE (아이브)
2023-07-09,29,Allergy,(여자)아이들
2023-07-09,30,KNOCK,이채연
2023-07-09,31,Teddy Bear,STAYC(스테이씨)
2023-07-09,32,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-09,33,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-09,34,SOS,강다니엘(KANG DANIEL)
2023-07-09,35,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-09,36,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-09,37,When I Get Old,Christopher(크리스토퍼)
2023-07-09,38,Underwater,권은비
2023-07-09,39,심(心),DK(디셈버)
2023-07-09,40,잠깐 시간 될까,이무진
2023-07-09,41,주저하는 연인들을 위해,잔나비
2023-07-09,42,사랑인가 봐,멜로망스(MeloMance)
2023-07-09,43,Roller Coaster,NMIXX
2023-07-09,44,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-09,45,오르트구름,윤하(Younha/ユンナ)
2023-07-09,46,STAY,The Kid LAROI
2023-07-09,47,너의 모든 순간,성시경
2023-07-09,48,Shut Down,BLACKPINK
2023-07-09,49,ELEVEN,IVE (아이브)
2023-07-09,50,특,Stray Kids (스트레이 키즈)
2023-07-09,51,빛이 나는 너에게,던 (DAWN)
2023-07-09,52,Cookie,NewJeans
2023-07-09,53,Love Me Like This,NMIXX
2023-07-09,54,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-09,55,TOMBOY,(여자)아이들
2023-07-09,56,그라데이션,10CM
2023-07-09,57,나에게 그대만이,탑현
2023-07-09,58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-09,59,INVU,태연 (TAEYEON)
2023-07-09,60,사실말야내가말야그게그러니까말이야,케이시
2023-07-09,61,Off My Face,Justin Bieber(저스틴 비버)
2023-07-09,62,다정히 내 이름을 부르면,경서예지
2023-07-09,63,Monologue,테이(Tei)
2023-07-09,64,취중고백,김민석 (멜로망스)
2023-07-09,65,Pink Venom,BLACKPINK
2023-07-09,66,Dynamite,방탄소년단
2023-07-09,67,Candy,NCT DREAM
2023-07-09,68,물론,허각
2023-07-09,69,사랑의 바보,제이세라(J-Cera)
2023-07-09,70,Still With You,정국
2023-07-09,71,Nxde,(여자)아이들
2023-07-09,72,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-09,73,나의 바람 (Wind And Wish),비투비
2023-07-09,74,찬란한 하루,멜로망스(MeloMance)
2023-07-09,75,사랑은 늘 도망가,임영웅
2023-07-09,76,나의 X에게,경서
2023-07-09,77,Heaven(2023),임재현
2023-07-09,78,Salty & Sweet,aespa
2023-07-09,79,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-09,80,CHRISTIAN,지올팍(Zior Park)
2023-07-09,81,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-09,82,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-09,83,해요 (2022),#안녕
2023-07-09,84,도깨비불 (Illusion),aespa
2023-07-09,85,부동의 첫사랑,10CM
2023-07-09,86,VIBE (feat. Jimin of BTS),태양
2023-07-09,87,WHEN I MOVE,카라(Kara)
2023-07-09,88,Say I Love You,우디(Woody)
2023-07-09,89,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-09,90,사랑..그게 뭔데,지아(Zia)
2023-07-09,91,strawberry moon,아이유(IU)
2023-07-09,92,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-09,93,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-09,94,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-09,95,드라마,아이유(IU)
2023-07-09,96,"여자는 말 못하고, 남자는 모르는 것들",정동하
2023-07-09,97,FRIEND THE END,볼빨간사춘기
2023-07-09,98,잊는 법,이예준
2023-07-09,99,Unholy,Sam Smith(샘 스미스)
2023-07-09,100,희재,이홍기 (FT아일랜드)
2023-07-10,1,Super Shy,NewJeans
2023-07-10,2,New Jeans,NewJeans
2023-07-10,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-10,4,I AM,IVE (아이브)
2023-07-10,5,퀸카 (Queencard),(여자)아이들
2023-07-10,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-10,7,Spicy,aespa
2023-07-10,8,헤어지자 말해요,박재정
2023-07-10,9,Hype Boy,NewJeans
2023-07-10,10,Kitsch,IVE (아이브)
2023-07-10,11,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-10,12,Ditto,NewJeans
2023-07-10,13,HARD,SHINee (샤이니)
2023-07-10,14,Attention,NewJeans
2023-07-10,15,Cream Soda,EXO
2023-07-10,16,손오공,세븐틴(SEVENTEEN)
2023-07-10,17,OMG,NewJeans
2023-07-10,18,Cupid,FIFTY FIFTY
2023-07-10,19,After LIKE,IVE (아이브)
2023-07-10,20,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-10,21,Dangerously,Charlie Puth(찰리 푸스)
2023-07-10,22,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-10,23,Thirsty,aespa
2023-07-10,24,꽃,지수(JISOO)
2023-07-10,25,사건의 지평선,윤하(Younha/ユンナ)
2023-07-10,26,LOVE DIVE,IVE (아이브)
2023-07-10,27,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-10,28,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-10,29,여름날 (feat. 하현상),볼빨간사춘기
2023-07-10,30,KNOCK,이채연
2023-07-10,31,Teddy Bear,STAYC(스테이씨)
2023-07-10,32,Allergy,(여자)아이들
2023-07-10,33,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-10,34,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-10,35,Underwater,권은비
2023-07-10,36,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-10,37,SOS,강다니엘(KANG DANIEL)
2023-07-10,38,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-10,39,When I Get Old,Christopher(크리스토퍼)
2023-07-10,40,In Bloom,ZEROBASEONE (제로베이스원)
2023-07-10,41,심(心),DK(디셈버)
2023-07-10,42,사랑인가 봐,멜로망스(MeloMance)
2023-07-10,43,주저하는 연인들을 위해,잔나비
2023-07-10,44,Roller Coaster,NMIXX
2023-07-10,45,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-10,46,잠깐 시간 될까,이무진
2023-07-10,47,너의 모든 순간,성시경
2023-07-10,48,오르트구름,윤하(Younha/ユンナ)
2023-07-10,49,Shut Down,BLACKPINK
2023-07-10,50,ELEVEN,IVE (아이브)
2023-07-10,51,Cookie,NewJeans
2023-07-10,52,빛이 나는 너에게,던 (DAWN)
2023-07-10,53,Love Me Like This,NMIXX
2023-07-10,54,TOMBOY,(여자)아이들
2023-07-10,55,사실말야내가말야그게그러니까말이야,케이시
2023-07-10,56,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-10,57,그라데이션,10CM
2023-07-10,58,STAY,The Kid LAROI
2023-07-10,59,다정히 내 이름을 부르면,경서예지
2023-07-10,60,INVU,태연 (TAEYEON)
2023-07-10,61,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-10,62,특,Stray Kids (스트레이 키즈)
2023-07-10,63,Off My Face,Justin Bieber(저스틴 비버)
2023-07-10,64,Pink Venom,BLACKPINK
2023-07-10,65,찬란한 하루,멜로망스(MeloMance)
2023-07-10,66,취중고백,김민석 (멜로망스)
2023-07-10,67,Dynamite,방탄소년단
2023-07-10,68,나에게 그대만이,탑현
2023-07-10,69,Monologue,테이(Tei)
